signal,condition,load,mode,buffer_size,overload,retained,CR,snr_db,snr_saturated,pnr_orig_db,pnr_db,pnr_loss,amp_error_pct,diagnosable
OR021@6_0,outer_race,0,SDT,256,20,856,14.0187,2.6649,0,26.693,23.116,3.577,20.22,1
OR021@6_0,outer_race,0,SDT_BOUNDED,256,20,842,14.2518,2.2287,0,26.693,23.056,3.637,21.679,1
OR021@6_0,outer_race,0,IE,256,50,495,24.2424,-5.5005,0,26.693,21.492,5.201,37.366,1
OR021@6_0,outer_race,0,VW,256,50,495,24.2424,-1.9766,0,26.693,16.986,9.707,78.895,1
OR021@6_0,outer_race,0,DROP,256,50,495,24.2424,-2.5151,0,26.693,3.991,22.702,99.975,0
OR021@6_0,outer_race,0,IE_ORACLE,256,50,495,24.2424,-5.0188,0,26.693,21.703,4.99,31.852,1
OR021@6_0,outer_race,0,LTTB,256,50,495,24.2424,-4.2199,0,26.693,11.989,14.704,94.572,1
OR021@6_0,outer_race,0,SDT,256,50,495,24.2424,0.4158,0,26.693,20.99,5.703,42.059,1
OR021@6_0,outer_race,0,SDT_BOUNDED,256,50,491,24.4399,0.3572,0,26.693,22.376,4.317,42.811,1
OR021@6_0,outer_race,0,IE,512,5,2911,4.1223,9.4378,0,26.693,27.644,-0.951,4.441,1
OR021@6_0,outer_race,0,VW,512,5,2911,4.1223,8.5243,0,26.693,27.536,-0.843,4.211,1
OR021@6_0,outer_race,0,DROP,512,5,2911,4.1223,-1.2036,0,26.693,19.297,7.396,93.313,1
OR021@6_0,outer_race,0,IE_ORACLE,512,5,2911,4.1223,10.5509,0,26.693,27.439,-0.746,3.785,1
OR021@6_0,outer_race,0,LTTB,512,5,2911,4.1223,-0.5662,0,26.693,26.665,0.028,72.164,1
OR021@6_0,outer_race,0,SDT,512,5,2911,4.1223,11.0088,0,26.693,27.726,-1.033,4.656,1
OR021@6_0,outer_race,0,SDT_BOUNDED,512,5,2874,4.1754,10.4526,0,26.693,27.197,-0.504,3.899,1
OR021@6_0,outer_race,0,IE,512,10,1711,7.0134,3.6797,0,26.693,26.64,0.053,2.949,1
OR021@6_0,outer_race,0,VW,512,10,1711,7.0134,3.9136,0,26.693,22.874,3.819,23.784,1
OR021@6_0,outer_race,0,DROP,512,10,1711,7.0134,-2.0283,0,26.693,17.283,9.41,98.658,1
OR021@6_0,outer_race,0,IE_ORACLE,512,10,1711,7.0134,4.9016,0,26.693,26.578,0.115,0.412,1
OR021@6_0,outer_race,0,LTTB,512,10,1711,7.0134,-1.9576,0,26.693,20.013,6.68,83.315,1
OR021@6_0,outer_race,0,SDT,512,10,1712,7.0093,7.2017,0,26.693,26.397,0.296,1.883,1
OR021@6_0,outer_race,0,SDT_BOUNDED,512,10,1697,7.0713,6.6692,0,26.693,26.744,-0.051,2.364,1
OR021@6_0,outer_race,0,IE,512,20,1111,10.8011,-1.0617,0,26.693,24.931,1.762,12.778,1
OR021@6_0,outer_race,0,VW,512,20,1111,10.8011,1.2382,0,26.693,21.46,5.233,42.691,1
OR021@6_0,outer_race,0,DROP,512,20,1111,10.8011,-1.8472,0,26.693,15.726,10.967,99.436,1
OR021@6_0,outer_race,0,IE_ORACLE,512,20,1111,10.8011,1.1913,0,26.693,26.038,0.655,7.118,1
OR021@6_0,outer_race,0,LTTB,512,20,1111,10.8011,-2.2961,0,26.693,17.163,9.53,89.314,1
OR021@6_0,outer_race,0,SDT,512,20,1112,10.7914,4.2517,0,26.693,24.001,2.692,11.036,1
OR021@6_0,outer_race,0,SDT_BOUNDED,512,20,1103,10.8794,4.0489,0,26.693,23.939,2.754,11.888,1
OR021@6_0,outer_race,0,IE,512,50,751,15.9787,-2.9627,0,26.693,22.723,3.97,23.364,1
OR021@6_0,outer_race,0,VW,512,50,751,15.9787,-0.1715,0,26.693,18.29,8.403,56.703,1
OR021@6_0,outer_race,0,DROP,512,50,751,15.9787,-1.923,0,26.693,5.965,20.728,99.964,0
OR021@6_0,outer_race,0,IE_ORACLE,512,50,751,15.9787,-1.6569,0,26.693,23.895,2.798,18.247,1
OR021@6_0,outer_race,0,LTTB,512,50,751,15.9787,-3.0188,0,26.693,14.426,12.267,92.081,1
OR021@6_0,outer_race,0,SDT,512,50,752,15.9574,1.4464,0,26.693,23.051,3.642,25.386,1
OR021@6_0,outer_race,0,SDT_BOUNDED,512,50,747,16.0643,1.2244,0,26.693,22.084,4.609,26.557,1
OR021@6_1,outer_race,1,IE,128,5,2527,4.7487,8.4179,0,27.287,27.955,-0.668,5.191,1
OR021@6_1,outer_race,1,VW,128,5,2527,4.7487,7.3531,0,27.287,26.791,0.496,5.98,1
OR021@6_1,outer_race,1,DROP,128,5,2527,4.7487,-1.3836,0,27.287,22.687,4.6,93.79,1
OR021@6_1,outer_race,1,IE_ORACLE,128,5,2527,4.7487,8.5514,0,27.287,28.066,-0.779,3.678,1
OR021@6_1,outer_race,1,LTTB,128,5,2527,4.7487,-0.8284,0,27.287,24.202,3.085,74.138,1
OR021@6_1,outer_race,1,SDT,128,5,2528,4.7468,9.3285,0,27.287,27.732,-0.445,3.109,1
OR021@6_1,outer_race,1,SDT_BOUNDED,128,5,2459,4.88,6.1649,0,27.287,25.787,1.5,0.714,1
OR021@6_1,outer_race,1,IE,128,10,1327,9.043,2.8603,0,27.287,25.734,1.553,5.259,1
OR021@6_1,outer_race,1,VW,128,10,1327,9.043,2.611,0,27.287,23.691,3.596,32.128,1
OR021@6_1,outer_race,1,DROP,128,10,1327,9.043,-1.9324,0,27.287,17.802,9.485,98.383,1
OR021@6_1,outer_race,1,IE_ORACLE,128,10,1327,9.043,2.4752,0,27.287,26.002,1.285,3.391,1
OR021@6_1,outer_race,1,LTTB,128,10,1327,9.043,-2.1536,0,27.287,18.66,8.627,86.321,1
OR021@6_1,outer_race,1,SDT,128,10,1327,9.043,5.7098,0,27.287,25.548,1.739,7.496,1
OR021@6_1,outer_race,1,SDT_BOUNDED,128,10,1290,9.3023,4.4055,0,27.287,25.517,1.77,9.117,1
OR021@6_1,outer_race,1,IE,128,20,727,16.5062,-3.0586,0,27.287,24.939,2.348,22.942,1
OR021@6_1,outer_race,1,VW,128,20,727,16.5062,-0.8201,0,27.287,16.63,10.657,68.014,1
OR021@6_1,outer_race,1,DROP,128,20,727,16.5062,-2.1522,0,27.287,16.659,10.628,99.365,1
OR021@6_1,outer_race,1,IE_ORACLE,128,20,727,16.5062,-1.9063,0,27.287,25.067,2.22,19.93,1
OR021@6_1,outer_race,1,LTTB,128,20,727,16.5062,-2.9693,0,27.287,18.659,8.628,93.317,1
OR021@6_1,outer_race,1,SDT,128,20,728,16.4835,1.6351,0,27.287,23.341,3.946,27.326,1
OR021@6_1,outer_race,1,SDT_BOUNDED,128,20,704,17.0455,0.3849,0,27.287,22.513,4.774,30.67,1
OR021@6_1,outer_race,1,IE,128,50,367,32.6975,-7.5096,0,27.287,22.325,4.962,48.776,1
OR021@6_1,outer_race,1,VW,128,50,367,32.6975,-2.6812,0,27.287,16.832,10.455,93.121,1
OR021@6_1,outer_race,1,DROP,128,50,367,32.6975,-1.9472,0,27.287,5.605,21.682,99.986,0
OR021@6_1,outer_race,1,IE_ORACLE,128,50,367,32.6975,-6.7562,0,27.287,21.631,5.656,41.117,1
OR021@6_1,outer_race,1,LTTB,128,50,367,32.6975,-4.7486,0,27.287,15.021,12.266,96.372,1
OR021@6_1,outer_race,1,SDT,128,50,367,32.6975,-1.9936,0,27.287,20.811,6.476,53.243,1
OR021@6_1,outer_race,1,SDT_BOUNDED,128,50,360,33.3333,-2.225,0,27.287,20.404,6.883,54.414,1
OR021@6_1,outer_race,1,IE,256,5,2655,4.5198,8.4413,0,27.287,28.392,-1.105,4.793,1
OR021@6_1,outer_race,1,VW,256,5,2655,4.5198,7.6797,0,27.287,26.174,1.113,5.896,1
OR021@6_1,outer_race,1,DROP,256,5,2655,4.5198,-1.3608,0,27.287,20.78,6.507,93.591,1
OR021@6_1,outer_race,1,IE_ORACLE,256,5,2655,4.5198,8.889,0,27.287,27.909,-0.622,4.039,1
OR021@6_1,outer_race,1,LTTB,256,5,2655,4.5198,-0.6767,0,27.287,23.936,3.351,73.186,1
OR021@6_1,outer_race,1,SDT,256,5,2655,4.5198,9.8227,0,27.287,27.77,-0.483,3.976,1
OR021@6_1,outer_race,1,SDT_BOUNDED,256,5,2594,4.6261,8.4918,0,27.287,28.03,-0.743,3.084,1
OR021@6_1,outer_race,1,IE,256,10,1455,8.2474,3.0051,0,27.287,26.127,1.16,4.731,1
OR021@6_1,outer_race,1,VW,256,10,1455,8.2474,3.0553,0,27.287,23.222,4.065,30.111,1
OR021@6_1,outer_race,1,DROP,256,10,1455,8.2474,-1.9393,0,27.287,20.992,6.295,98.334,1
OR021@6_1,outer_race,1,IE_ORACLE,256,10,1455,8.2474,2.7816,0,27.287,26.771,0.516,2.323,1
OR021@6_1,outer_race,1,LTTB,256,10,1455,8.2474,-2.1011,0,27.287,18.768,8.519,85.071,1
OR021@6_1,outer_race,1,SDT,256,10,1456,8.2418,6.1768,0,27.287,26.284,1.003,5.45,1
OR021@6_1,outer_race,1,SDT_BOUNDED,256,10,1421,8.4448,5.2535,0,27.287,26.088,1.199,6.247,1
OR021@6_1,outer_race,1,IE,256,20,855,14.0351,-1.933,0,27.287,25.578,1.709,20.027,1
OR021@6_1,outer_race,1,VW,256,20,855,14.0351,0.0102,0,27.287,21.051,6.236,58.445,1
OR021@6_1,outer_race,1,DROP,256,20,855,14.0351,-1.8958,0,27.287,18.304,8.983,99.342,1
OR021@6_1,outer_race,1,IE_ORACLE,256,20,855,14.0351,-0.3511,0,27.287,25.779,1.508,14.432,1
OR021@6_1,outer_race,1,LTTB,256,20,855,14.0351,-2.6619,0,27.287,17.291,9.996,92.707,1
OR021@6_1,outer_race,1,SDT,256,20,857,14.0023,2.4172,0,27.287,24.785,2.502,20.601,1
OR021@6_1,outer_race,1,SDT_BOUNDED,256,20,832,14.4231,0.3276,0,27.287,22.536,4.751,23.766,1
OR021@6_1,outer_race,1,IE,256,50,495,24.2424,-6.6961,0,27.287,22.484,4.803,37.756,1
OR021@6_1,outer_race,1,VW,256,50,495,24.2424,-1.813,0,27.287,13.146,14.141,83.193,1
OR021@6_1,outer_race,1,DROP,256,50,495,24.2424,-2.4257,0,27.287,9.022,18.265,99.968,1
OR021@6_1,outer_race,1,IE_ORACLE,256,50,495,24.2424,-4.9321,0,27.287,23.086,4.201,31.182,1
OR021@6_1,outer_race,1,LTTB,256,50,495,24.2424,-3.9119,0,27.287,18.018,9.269,94.727,1
OR021@6_1,outer_race,1,SDT,256,50,495,24.2424,-0.4478,0,27.287,21.663,5.624,41.102,1
OR021@6_1,outer_race,1,SDT_BOUNDED,256,50,488,24.5902,-1.1761,0,27.287,20.451,6.836,43.103,1
OR021@6_1,outer_race,1,IE,512,5,2911,4.1223,9.1022,0,27.287,27.977,-0.69,4.4,1
OR021@6_1,outer_race,1,VW,512,5,2911,4.1223,8.2205,0,27.287,27.052,0.235,4.62,1
OR021@6_1,outer_race,1,DROP,512,5,2911,4.1223,-1.3404,0,27.287,23.047,4.24,93.127,1
OR021@6_1,outer_race,1,IE_ORACLE,512,5,2911,4.1223,10.1763,0,27.287,27.537,-0.25,4.264,1
OR021@6_1,outer_race,1,LTTB,512,5,2911,4.1223,-0.4531,0,27.287,25.492,1.795,71.164,1
OR021@6_1,outer_race,1,SDT,512,5,2911,4.1223,10.6957,0,27.287,27.921,-0.634,3.708,1
OR021@6_1,outer_race,1,SDT_BOUNDED,512,5,2857,4.2002,9.6238,0,27.287,27.38,-0.093,2.787,1
OR021@6_1,outer_race,1,IE,512,10,1711,7.0134,3.6052,0,27.287,26.41,0.877,2.742,1
OR021@6_1,outer_race,1,VW,512,10,1711,7.0134,3.806,0,27.287,23.859,3.428,24.913,1
OR021@6_1,outer_race,1,DROP,512,10,1711,7.0134,-1.9457,0,27.287,20.77,6.517,98.287,1
OR021@6_1,outer_race,1,IE_ORACLE,512,10,1711,7.0134,4.417,0,27.287,27.021,0.266,0.125,1
OR021@6_1,outer_race,1,LTTB,512,10,1711,7.0134,-1.9313,0,27.287,22.004,5.283,81.99,1
OR021@6_1,outer_race,1,SDT,512,10,1712,7.0093,6.7964,0,27.287,25.931,1.356,2.073,1
OR021@6_1,outer_race,1,SDT_BOUNDED,512,10,1681,7.1386,5.6955,0,27.287,23.321,3.966,5.91,1
OR021@6_1,outer_race,1,IE,512,20,1111,10.8011,-0.2496,0,27.287,25.539,1.748,13.428,1
OR021@6_1,outer_race,1,VW,512,20,1111,10.8011,1.1684,0,27.287,21.737,5.55,42.997,1
OR021@6_1,outer_race,1,DROP,512,20,1111,10.8011,-1.7674,0,27.287,16.715,10.572,99.392,1
OR021@6_1,outer_race,1,IE_ORACLE,512,20,1111,10.8011,0.6485,0,27.287,26.537,0.75,7.556,1
OR021@6_1,outer_race,1,LTTB,512,20,1111,10.8011,-2.1322,0,27.287,20.426,6.861,90.705,1
OR021@6_1,outer_race,1,SDT,512,20,1110,10.8108,4.4764,0,27.287,25.946,1.341,11.939,1
OR021@6_1,outer_race,1,SDT_BOUNDED,512,20,1090,11.0092,3.5738,0,27.287,25.73,1.557,13.658,1
OR021@6_1,outer_race,1,IE,512,50,751,15.9787,-2.9681,0,27.287,24.707,2.58,23.505,1
OR021@6_1,outer_race,1,VW,512,50,751,15.9787,-0.6619,0,27.287,19.134,8.153,59.026,1
OR021@6_1,outer_race,1,DROP,512,50,751,15.9787,-2.2635,0,27.287,8.958,18.329,99.924,1
OR021@6_1,outer_race,1,IE_ORACLE,512,50,751,15.9787,-1.2527,0,27.287,25.465,1.822,19.146,1
OR021@6_1,outer_race,1,LTTB,512,50,751,15.9787,-2.883,0,27.287,15.041,12.246,91.423,1
OR021@6_1,outer_race,1,SDT,512,50,752,15.9574,2.0516,0,27.287,23.889,3.398,25.636,1
OR021@6_1,outer_race,1,SDT_BOUNDED,512,50,744,16.129,1.7365,0,27.287,23.227,4.06,26.792,1
OR021@6_2,outer_race,2,IE,128,5,2527,4.7487,8.6975,0,25.389,25.57,-0.181,6.003,1
OR021@6_2,outer_race,2,VW,128,5,2527,4.7487,7.5961,0,25.389,24.861,0.528,4.759,1
OR021@6_2,outer_race,2,DROP,128,5,2527,4.7487,-1.1332,0,25.389,20.968,4.421,93.831,1
OR021@6_2,outer_race,2,IE_ORACLE,128,5,2527,4.7487,8.8325,0,25.389,25.237,0.152,4.783,1
OR021@6_2,outer_race,2,LTTB,128,5,2527,4.7487,-1.0482,0,25.389,24.609,0.78,79.037,1
OR021@6_2,outer_race,2,SDT,128,5,2528,4.7468,9.4907,0,25.389,25.477,-0.088,5.778,1
OR021@6_2,outer_race,2,SDT_BOUNDED,128,5,2440,4.918,6.2991,0,25.389,23.963,1.426,0.362,1
OR021@6_2,outer_race,2,IE,128,10,1327,9.043,1.6987,0,25.389,24.463,0.926,4.973,1
OR021@6_2,outer_race,2,VW,128,10,1327,9.043,2.7417,0,25.389,22.2,3.189,35.018,1
OR021@6_2,outer_race,2,DROP,128,10,1327,9.043,-2.0936,0,25.389,17.994,7.395,98.842,1
OR021@6_2,outer_race,2,IE_ORACLE,128,10,1327,9.043,1.9438,0,25.389,24.515,0.874,1.671,1
OR021@6_2,outer_race,2,LTTB,128,10,1327,9.043,-2.0488,0,25.389,20.549,4.84,87.227,1
OR021@6_2,outer_race,2,SDT,128,10,1326,9.0498,5.7237,0,25.389,23.898,1.491,4.765,1
OR021@6_2,outer_race,2,SDT_BOUNDED,128,10,1283,9.3531,4.6237,0,25.389,21.689,3.7,9.334,1
OR021@6_2,outer_race,2,IE,128,20,727,16.5062,-3.7837,0,25.389,22.34,3.049,26.077,1
OR021@6_2,outer_race,2,VW,128,20,727,16.5062,-0.5163,0,25.389,16.705,8.684,68.084,1
OR021@6_2,outer_race,2,DROP,128,20,727,16.5062,-2.0076,0,25.389,19.016,6.373,99.429,1
OR021@6_2,outer_race,2,IE_ORACLE,128,20,727,16.5062,-2.6941,0,25.389,23.677,1.712,18.334,1
OR021@6_2,outer_race,2,LTTB,128,20,727,16.5062,-2.9523,0,25.389,14.502,10.887,92.921,1
OR021@6_2,outer_race,2,SDT,128,20,728,16.4835,1.3531,0,25.389,22.304,3.085,26.491,1
OR021@6_2,outer_race,2,SDT_BOUNDED,128,20,703,17.0697,0.7194,0,25.389,21.815,3.574,28.354,1
OR021@6_2,outer_race,2,IE,128,50,367,32.6975,-7.6346,0,25.389,18.872,6.517,52.061,1
OR021@6_2,outer_race,2,VW,128,50,367,32.6975,-2.3035,0,25.389,10.13,15.259,88.494,1
OR021@6_2,outer_race,2,DROP,128,50,367,32.6975,-1.4899,0,25.389,8.447,16.942,99.968,1
OR021@6_2,outer_race,2,IE_ORACLE,128,50,367,32.6975,-7.2793,0,25.389,19.595,5.794,42.752,1
OR021@6_2,outer_race,2,LTTB,128,50,367,32.6975,-4.7666,0,25.389,17.213,8.176,96.996,1
OR021@6_2,outer_race,2,SDT,128,50,368,32.6087,-2.3137,0,25.389,17.818,7.571,56.997,1
OR021@6_2,outer_race,2,SDT_BOUNDED,128,50,356,33.7079,-3.557,0,25.389,17.235,8.154,58.993,1
OR021@6_2,outer_race,2,IE,256,5,2655,4.5198,8.797,0,25.389,25.398,-0.009,5.88,1
OR021@6_2,outer_race,2,VW,256,5,2655,4.5198,7.9472,0,25.389,24.865,0.524,4.538,1
OR021@6_2,outer_race,2,DROP,256,5,2655,4.5198,-1.1703,0,25.389,20.781,4.608,93.364,1
OR021@6_2,outer_race,2,IE_ORACLE,256,5,2655,4.5198,9.4147,0,25.389,25.293,0.096,5.123,1
OR021@6_2,outer_race,2,LTTB,256,5,2655,4.5198,-0.805,0,25.389,25.046,0.343,75.198,1
OR021@6_2,outer_race,2,SDT,256,5,2655,4.5198,9.9552,0,25.389,25.467,-0.078,6.688,1
OR021@6_2,outer_race,2,SDT_BOUNDED,256,5,2581,4.6494,7.4953,0,25.389,25.076,0.313,4.238,1
OR021@6_2,outer_race,2,IE,256,10,1455,8.2474,2.3283,0,25.389,24.752,0.637,3.532,1
OR021@6_2,outer_race,2,VW,256,10,1455,8.2474,3.0831,0,25.389,21.216,4.173,33.037,1
OR021@6_2,outer_race,2,DROP,256,10,1455,8.2474,-2.2712,0,25.389,18.658,6.731,98.716,1
OR021@6_2,outer_race,2,IE_ORACLE,256,10,1455,8.2474,3.1543,0,25.389,25.171,0.218,0.187,1
OR021@6_2,outer_race,2,LTTB,256,10,1455,8.2474,-2.168,0,25.389,19.7,5.689,87.647,1
OR021@6_2,outer_race,2,SDT,256,10,1456,8.2418,6.1595,0,25.389,24.075,1.314,2.617,1
OR021@6_2,outer_race,2,SDT_BOUNDED,256,10,1416,8.4746,5.1881,0,25.389,22.588,2.801,6.952,1
OR021@6_2,outer_race,2,IE,256,20,855,14.0351,-3.0334,0,25.389,22.87,2.519,19.975,1
OR021@6_2,outer_race,2,VW,256,20,855,14.0351,0.0559,0,25.389,18.343,7.046,62.162,1
OR021@6_2,outer_race,2,DROP,256,20,855,14.0351,-1.8109,0,25.389,16.771,8.618,99.4,1
OR021@6_2,outer_race,2,IE_ORACLE,256,20,855,14.0351,-1.6518,0,25.389,23.714,1.675,13.654,1
OR021@6_2,outer_race,2,LTTB,256,20,855,14.0351,-2.5437,0,25.389,18.958,6.431,92.984,1
OR021@6_2,outer_race,2,SDT,256,20,855,14.0351,3.2032,0,25.389,22.762,2.627,19.146,1
OR021@6_2,outer_race,2,SDT_BOUNDED,256,20,835,14.3713,2.2238,0,25.389,22.65,2.739,22.004,1
OR021@6_2,outer_race,2,IE,256,50,495,24.2424,-6.2905,0,25.389,19.853,5.536,41.701,1
OR021@6_2,outer_race,2,VW,256,50,495,24.2424,-1.9,0,25.389,17.561,7.828,80.052,1
OR021@6_2,outer_race,2,DROP,256,50,495,24.2424,-1.9735,0,25.389,6.838,18.551,99.978,1
OR021@6_2,outer_race,2,IE_ORACLE,256,50,495,24.2424,-6.3301,0,25.389,21.908,3.481,32.619,1
OR021@6_2,outer_race,2,LTTB,256,50,495,24.2424,-3.9226,0,25.389,15.543,9.846,92.975,1
OR021@6_2,outer_race,2,SDT,256,50,495,24.2424,-0.686,0,25.389,19.995,5.394,42.997,1
OR021@6_2,outer_race,2,SDT_BOUNDED,256,50,490,24.4898,-0.83,0,25.389,20.698,4.691,45.624,1
OR021@6_2,outer_race,2,IE,512,5,2911,4.1223,9.4412,0,25.389,25.25,0.139,5.556,1
OR021@6_2,outer_race,2,VW,512,5,2911,4.1223,8.5017,0,25.389,25.057,0.332,2.641,1
OR021@6_2,outer_race,2,DROP,512,5,2911,4.1223,-0.9002,0,25.389,22.708,2.681,92.115,1
OR021@6_2,outer_race,2,IE_ORACLE,512,5,2911,4.1223,10.5043,0,25.389,25.339,0.05,4.858,1
OR021@6_2,outer_race,2,LTTB,512,5,2911,4.1223,-0.6988,0,25.389,25.018,0.371,72.683,1
OR021@6_2,outer_race,2,SDT,512,5,2911,4.1223,11.015,0,25.389,25.337,0.052,6.553,1
OR021@6_2,outer_race,2,SDT_BOUNDED,512,5,2862,4.1929,10.237,0,25.389,25.533,-0.144,5.734,1
OR021@6_2,outer_race,2,IE,512,10,1711,7.0134,3.4558,0,25.389,24.952,0.437,0.105,1
OR021@6_2,outer_race,2,VW,512,10,1711,7.0134,4.0265,0,25.389,23.524,1.865,23.708,1
OR021@6_2,outer_race,2,DROP,512,10,1711,7.0134,-2.4532,0,25.389,17.668,7.721,98.784,1
OR021@6_2,outer_race,2,IE_ORACLE,512,10,1711,7.0134,4.6732,0,25.389,25.452,-0.063,2.257,1
OR021@6_2,outer_race,2,LTTB,512,10,1711,7.0134,-1.799,0,25.389,19.026,6.363,83.592,1
OR021@6_2,outer_race,2,SDT,512,10,1711,7.0134,7.0699,0,25.389,24.581,0.808,0.081,1
OR021@6_2,outer_race,2,SDT_BOUNDED,512,10,1681,7.1386,6.5227,0,25.389,24.489,0.9,2.503,1
OR021@6_2,outer_race,2,IE,512,20,1111,10.8011,-0.3145,0,25.389,23.756,1.633,11.223,1
OR021@6_2,outer_race,2,VW,512,20,1111,10.8011,1.3231,0,25.389,18.549,6.84,47.665,1
OR021@6_2,outer_race,2,DROP,512,20,1111,10.8011,-2.1845,0,25.389,15.72,9.669,99.398,1
OR021@6_2,outer_race,2,IE_ORACLE,512,20,1111,10.8011,1.7189,0,25.389,24.319,1.07,5.729,1
OR021@6_2,outer_race,2,LTTB,512,20,1111,10.8011,-2.2727,0,25.389,16.755,8.634,89.129,1
OR021@6_2,outer_race,2,SDT,512,20,1113,10.7817,4.5103,0,25.389,23.556,1.833,9.026,1
OR021@6_2,outer_race,2,SDT_BOUNDED,512,20,1097,10.9389,4.339,0,25.389,24.41,0.979,11.392,1
OR021@6_2,outer_race,2,IE,512,50,751,15.9787,-3.9053,0,25.389,22.626,2.763,22.395,1
OR021@6_2,outer_race,2,VW,512,50,751,15.9787,-0.2736,0,25.389,20.271,5.118,61.397,1
OR021@6_2,outer_race,2,DROP,512,50,751,15.9787,-2.5223,0,25.389,1.817,23.572,99.921,0
OR021@6_2,outer_race,2,IE_ORACLE,512,50,751,15.9787,-3.0618,0,25.389,23.877,1.512,17.246,1
OR021@6_2,outer_race,2,LTTB,512,50,751,15.9787,-2.8199,0,25.389,15.797,9.592,93.354,1
OR021@6_2,outer_race,2,SDT,512,50,752,15.9574,1.722,0,25.389,22.656,2.733,24.697,1
OR021@6_2,outer_race,2,SDT_BOUNDED,512,50,747,16.0643,1.5455,0,25.389,22.23,3.159,26.252,1
OR021@6_3,outer_race,3,IE,128,5,2527,4.7487,9.2089,0,26.454,26.534,-0.08,4.959,1
OR021@6_3,outer_race,3,VW,128,5,2527,4.7487,8.1968,0,26.454,25.447,1.007,5.783,1
OR021@6_3,outer_race,3,DROP,128,5,2527,4.7487,-1.1405,0,26.454,22.592,3.862,93.185,1
OR021@6_3,outer_race,3,IE_ORACLE,128,5,2527,4.7487,9.3955,0,26.454,26.467,-0.013,4.134,1
OR021@6_3,outer_race,3,LTTB,128,5,2527,4.7487,-1.0253,0,26.454,23.735,2.719,78.983,1
OR021@6_3,outer_race,3,SDT,128,5,2527,4.7487,10.594,0,26.454,26.413,0.041,3.603,1
OR021@6_3,outer_race,3,SDT_BOUNDED,128,5,2482,4.8348,8.956,0,26.454,26.509,-0.055,2.692,1
OR021@6_3,outer_race,3,IE,128,10,1327,9.043,3.2322,0,26.454,25.139,1.315,5.186,1
OR021@6_3,outer_race,3,VW,128,10,1327,9.043,3.0862,0,26.454,24.908,1.546,30.682,1
OR021@6_3,outer_race,3,DROP,128,10,1327,9.043,-2.0657,0,26.454,20.424,6.03,98.935,1
OR021@6_3,outer_race,3,IE_ORACLE,128,10,1327,9.043,3.605,0,26.454,25.422,1.032,3.433,1
OR021@6_3,outer_race,3,LTTB,128,10,1327,9.043,-2.1884,0,26.454,20.521,5.933,88.944,1
OR021@6_3,outer_race,3,SDT,128,10,1328,9.0361,6.7349,0,26.454,24.701,1.753,6.134,1
OR021@6_3,outer_race,3,SDT_BOUNDED,128,10,1290,9.3023,3.9474,0,26.454,23.718,2.736,8.923,1
OR021@6_3,outer_race,3,IE,128,20,727,16.5062,-4.0163,0,26.454,22.765,3.689,26.486,1
OR021@6_3,outer_race,3,VW,128,20,727,16.5062,-0.2811,0,26.454,20.831,5.623,66.327,1
OR021@6_3,outer_race,3,DROP,128,20,727,16.5062,-1.9224,0,26.454,16.099,10.355,99.439,1
OR021@6_3,outer_race,3,IE_ORACLE,128,20,727,16.5062,-2.417,0,26.454,23.996,2.458,19.317,1
OR021@6_3,outer_race,3,LTTB,128,20,727,16.5062,-2.9599,0,26.454,16.482,9.972,92.293,1
OR021@6_3,outer_race,3,SDT,128,20,727,16.5062,1.4131,0,26.454,22.066,4.388,26.058,1
OR021@6_3,outer_race,3,SDT_BOUNDED,128,20,696,17.2414,0.3244,0,26.454,21.685,4.769,30.362,1
OR021@6_3,outer_race,3,IE,128,50,367,32.6975,-7.7967,0,26.454,21.002,5.452,52.271,1
OR021@6_3,outer_race,3,VW,128,50,367,32.6975,-2.3892,0,26.454,16.734,9.72,94.061,1
OR021@6_3,outer_race,3,DROP,128,50,367,32.6975,-1.9701,0,26.454,9.948,16.506,99.974,1
OR021@6_3,outer_race,3,IE_ORACLE,128,50,367,32.6975,-7.9746,0,26.454,21.279,5.175,44.474,1
OR021@6_3,outer_race,3,LTTB,128,50,367,32.6975,-4.8498,0,26.454,16.393,10.061,96.783,1
OR021@6_3,outer_race,3,SDT,128,50,368,32.6087,-1.4951,0,26.454,19.248,7.206,58.159,1
OR021@6_3,outer_race,3,SDT_BOUNDED,128,50,358,33.5196,-2.0127,0,26.454,19.241,7.213,59.478,1
OR021@6_3,outer_race,3,IE,256,5,2655,4.5198,9.2648,0,26.454,26.586,-0.132,5.008,1
OR021@6_3,outer_race,3,VW,256,5,2655,4.5198,8.5677,0,26.454,25.293,1.161,5.137,1
OR021@6_3,outer_race,3,DROP,256,5,2655,4.5198,-1.1586,0,26.454,22.445,4.009,93.115,1
OR021@6_3,outer_race,3,IE_ORACLE,256,5,2655,4.5198,9.8895,0,26.454,26.413,0.041,4.091,1
OR021@6_3,outer_race,3,LTTB,256,5,2655,4.5198,-0.9156,0,26.454,26.305,0.149,76.279,1
OR021@6_3,outer_race,3,SDT,256,5,2654,4.5215,11.1378,0,26.454,26.685,-0.231,3.737,1
OR021@6_3,outer_race,3,SDT_BOUNDED,256,5,2611,4.5959,10.0683,0,26.454,26.441,0.013,3.193,1
OR021@6_3,outer_race,3,IE,256,10,1455,8.2474,3.662,0,26.454,24.866,1.588,4.324,1
