signal,domain,mode,beta,buffer_size,overload,retained,expected,CR,snr_db,mse,max_error,snr_saturated,spectral_correlation
ecg_119,ecg,SPAN,1.0000,128,3,794,794,2.5189,46.03709204,2.406486e-05,0.02250000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,128,3,794,794,2.5189,45.74147708,2.575994e-05,0.02750000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,128,3,794,794,2.5189,45.58469530,2.670687e-05,0.03000000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,128,3,794,794,2.5189,44.42138097,3.491037e-05,0.04000000,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,128,5,527,527,3.7951,41.85570925,6.302627e-05,0.03230769,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,128,5,527,527,3.7951,41.26599048,7.219274e-05,0.05750000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,128,5,527,527,3.7951,41.85570925,6.302627e-05,0.03230769,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,128,5,527,527,3.7951,42.62233267,5.282741e-05,0.03250000,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,128,5,527,527,3.7951,42.33073400,5.649619e-05,0.04000000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,128,5,527,527,3.7951,41.74035002,6.472284e-05,0.05500000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,128,5,527,527,3.7951,41.26599048,7.219274e-05,0.05750000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,128,5,527,527,3.7951,40.33988048,8.935205e-05,0.08875000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,128,5,527,527,3.7951,39.28174592,1.140034e-04,0.10000000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,128,5,527,527,3.7951,38.69966980,1.303544e-04,0.10750000,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,128,10,327,327,6.1162,36.84057035,2.000025e-04,0.06166667,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,128,10,327,327,6.1162,35.71121680,2.594005e-04,0.11500000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,128,10,327,327,6.1162,36.84057035,2.000025e-04,0.06166667,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,128,10,327,327,6.1162,36.65443851,2.087607e-04,0.06444444,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,128,10,327,327,6.1162,36.54319023,2.141773e-04,0.08875000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,128,10,327,327,6.1162,36.28521551,2.272851e-04,0.10000000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,128,10,327,327,6.1162,35.71121680,2.594005e-04,0.11500000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,128,10,327,327,6.1162,34.58264188,3.363786e-04,0.12250000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,128,10,327,327,6.1162,33.74654393,4.077915e-04,0.16500000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,128,10,327,327,6.1162,31.88410280,6.261556e-04,0.25900000,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,128,20,227,227,8.8106,31.57267548,6.727056e-04,0.14666667,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,128,20,227,227,8.8106,32.03502006,6.047704e-04,0.16500000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,128,20,227,227,8.8106,31.57267548,6.727056e-04,0.14666667,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,128,20,227,227,8.8106,32.78432435,5.089324e-04,0.12571429,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,128,20,227,227,8.8106,32.60517829,5.303649e-04,0.12571429,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,128,20,227,227,8.8106,31.99737695,6.100352e-04,0.16083333,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,128,20,227,227,8.8106,32.03502006,6.047704e-04,0.16500000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,128,20,227,227,8.8106,30.78182080,8.070687e-04,0.25900000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,128,20,227,227,8.8106,30.64206272,8.334629e-04,0.21500000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,128,20,227,227,8.8106,28.38083884,1.402842e-03,0.33694444,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,128,50,167,167,11.9760,26.01282510,2.419970e-03,0.22430233,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,128,50,167,167,11.9760,27.92601298,1.557727e-03,0.22269231,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,128,50,167,167,11.9760,26.01282510,2.419970e-03,0.22430233,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,128,50,167,167,11.9760,26.85495358,1.993413e-03,0.22269231,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,128,50,167,167,11.9760,27.84013194,1.588837e-03,0.22269231,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,128,50,167,167,11.9760,27.41405294,1.752618e-03,0.25142857,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,128,50,167,167,11.9760,27.92601298,1.557727e-03,0.22269231,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,128,50,167,167,11.9760,26.69239397,2.069442e-03,0.33694444,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,128,50,167,167,11.9760,26.61188195,2.108164e-03,0.33694444,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,128,50,167,167,11.9760,24.86844057,3.149550e-03,0.68812500,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,128,100,147,147,13.6054,23.26687206,4.554129e-03,0.29485294,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,128,100,147,147,13.6054,27.90761027,1.564341e-03,0.22269231,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,128,100,147,147,13.6054,23.26687206,4.554129e-03,0.29485294,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,128,100,147,147,13.6054,24.91901891,3.113083e-03,0.25746479,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,128,100,147,147,13.6054,27.39352937,1.760920e-03,0.25320513,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,128,100,147,147,13.6054,27.94165114,1.552128e-03,0.25142857,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,128,100,147,147,13.6054,27.90761027,1.564341e-03,0.22269231,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,128,100,147,147,13.6054,26.76560118,2.034850e-03,0.33694444,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,128,100,147,147,13.6054,26.74440926,2.044804e-03,0.33694444,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,128,100,147,147,13.6054,25.43795579,2.762466e-03,0.41357143,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,256,2,1255,1255,1.5936,53.29134195,4.528542e-06,0.00900000,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,256,2,1255,1255,1.5936,52.57504916,5.340570e-06,0.01100000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,256,2,1255,1255,1.5936,53.29134195,4.528542e-06,0.00900000,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,256,2,1255,1255,1.5936,53.19230635,4.632996e-06,0.00900000,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,256,2,1255,1255,1.5936,53.00040729,4.842302e-06,0.01000000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,256,2,1255,1255,1.5936,52.73431763,5.148264e-06,0.01000000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,256,2,1255,1255,1.5936,52.57504916,5.340570e-06,0.01100000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,256,2,1255,1255,1.5936,52.48357444,5.454251e-06,0.01000000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,256,2,1255,1255,1.5936,52.21344894,5.804271e-06,0.01250000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,256,2,1255,1255,1.5936,51.60826581,6.672153e-06,0.01375000,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,256,3,922,922,2.1692,48.03334412,1.519701e-05,0.01785714,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,256,3,922,922,2.1692,47.39756432,1.759285e-05,0.02250000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,256,3,922,922,2.1692,48.03334412,1.519701e-05,0.01785714,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,256,3,922,922,2.1692,48.18909415,1.466166e-05,0.01600000,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,256,3,922,922,2.1692,48.03984351,1.517428e-05,0.01750000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,256,3,922,922,2.1692,47.70780222,1.637994e-05,0.01900000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,256,3,922,922,2.1692,47.39756432,1.759285e-05,0.02250000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,256,3,922,922,2.1692,47.27238313,1.810732e-05,0.02250000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,256,3,922,922,2.1692,46.77903232,2.028567e-05,0.02750000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,256,3,922,922,2.1692,45.81464319,2.532959e-05,0.03250000,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,256,5,655,655,3.0534,44.22371522,3.653600e-05,0.02176471,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,256,5,655,655,3.0534,43.72040125,4.102536e-05,0.04000000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,256,5,655,655,3.0534,44.22371522,3.653600e-05,0.02176471,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,256,5,655,655,3.0534,44.66799111,3.298325e-05,0.02166667,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,256,5,655,655,3.0534,44.25861368,3.624359e-05,0.02750000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,256,5,655,655,3.0534,43.98120403,3.863422e-05,0.03250000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,256,5,655,655,3.0534,43.72040125,4.102536e-05,0.04000000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,256,5,655,655,3.0534,42.83229020,5.033424e-05,0.05166667,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,256,5,655,655,3.0534,42.26390011,5.737234e-05,0.06250000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,256,5,655,655,3.0534,40.76325295,8.105266e-05,0.09750000,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,256,10,455,455,4.3956,39.02126553,1.210503e-04,0.04852941,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,256,10,455,455,4.3956,38.59512418,1.335304e-04,0.08875000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,256,10,455,455,4.3956,39.02126553,1.210503e-04,0.04852941,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,256,10,455,455,4.3956,39.43662958,1.100094e-04,0.05760000,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,256,10,455,455,4.3956,39.52554633,1.077799e-04,0.05500000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,256,10,455,455,4.3956,39.11139401,1.185641e-04,0.06000000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,256,10,455,455,4.3956,38.59512418,1.335304e-04,0.08875000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,256,10,455,455,4.3956,37.91323274,1.562317e-04,0.10750000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,256,10,455,455,4.3956,37.93430070,1.554757e-04,0.10750000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,256,10,455,455,4.3956,36.71082457,2.060678e-04,0.12000000,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,256,20,355,355,5.6338,37.26535127,1.813667e-04,0.06130435,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,256,20,355,355,5.6338,36.59660948,2.115591e-04,0.10500000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,256,20,355,355,5.6338,37.26535127,1.813667e-04,0.06130435,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,256,20,355,355,5.6338,37.51376650,1.712837e-04,0.06214286,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,256,20,355,355,5.6338,37.41189753,1.753488e-04,0.05500000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,256,20,355,355,5.6338,37.14742248,1.863590e-04,0.08875000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,256,20,355,355,5.6338,36.59660948,2.115591e-04,0.10500000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,256,20,355,355,5.6338,36.17939495,2.328912e-04,0.10500000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,256,20,355,355,5.6338,35.68516799,2.609611e-04,0.10833333,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,256,20,355,355,5.6338,34.13292159,3.730787e-04,0.18833333,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,256,50,295,295,6.7797,33.06164288,4.774504e-04,0.14409091,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,256,50,295,295,6.7797,35.34792198,2.820333e-04,0.10500000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,256,50,295,295,6.7797,33.06164288,4.774504e-04,0.14409091,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,256,50,295,295,6.7797,36.28252787,2.274258e-04,0.06214286,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,256,50,295,295,6.7797,36.46127241,2.182556e-04,0.06214286,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,256,50,295,295,6.7797,35.69268609,2.605097e-04,0.10000000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,256,50,295,295,6.7797,35.34792198,2.820333e-04,0.10500000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,256,50,295,295,6.7797,34.58426489,3.362529e-04,0.13000000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,256,50,295,295,6.7797,33.10718732,4.724696e-04,0.25142857,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,256,50,295,295,6.7797,32.57935272,5.335281e-04,0.25142857,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,256,100,275,275,7.2727,32.17924930,5.850159e-04,0.13350746,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,256,100,275,275,7.2727,34.87872361,3.142101e-04,0.10500000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,256,100,275,275,7.2727,32.17924930,5.850159e-04,0.13350746,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,256,100,275,275,7.2727,36.02079028,2.415536e-04,0.06130435,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,256,100,275,275,7.2727,36.11431502,2.364074e-04,0.08875000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,256,100,275,275,7.2727,35.41291452,2.778441e-04,0.10500000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,256,100,275,275,7.2727,34.87872361,3.142101e-04,0.10500000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,256,100,275,275,7.2727,34.39680833,3.510846e-04,0.13000000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,256,100,275,275,7.2727,33.13045234,4.699453e-04,0.18833333,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,256,100,275,275,7.2727,31.68974590,6.548140e-04,0.25142857,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,512,2,1511,1511,1.3236,57.64459211,1.662009e-06,0.00500000,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,512,2,1511,1511,1.3236,57.66258120,1.655139e-06,0.00750000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,512,2,1511,1511,1.3236,57.64459211,1.662009e-06,0.00500000,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,512,2,1511,1511,1.3236,57.93032579,1.556181e-06,0.00500000,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,512,2,1511,1511,1.3236,57.89798441,1.567812e-06,0.00500000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,512,2,1511,1511,1.3236,57.89798441,1.567812e-06,0.00500000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,512,2,1511,1511,1.3236,57.66258120,1.655139e-06,0.00750000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,512,2,1511,1511,1.3236,57.23474538,1.826493e-06,0.00750000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,512,2,1511,1511,1.3236,57.09725214,1.885243e-06,0.00750000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,512,2,1511,1511,1.3236,56.50415467,2.161111e-06,0.00750000,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,512,3,1178,1178,1.6978,51.42346159,6.962199e-06,0.01181818,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,512,3,1178,1178,1.6978,50.87482924,7.899683e-06,0.01400000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,512,3,1178,1178,1.6978,51.42346159,6.962199e-06,0.01181818,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,512,3,1178,1178,1.6978,51.65925783,6.594271e-06,0.01000000,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,512,3,1178,1178,1.6978,51.39950517,7.000709e-06,0.01333333,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,512,3,1178,1178,1.6978,51.14325899,7.426200e-06,0.01400000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,512,3,1178,1178,1.6978,50.87482924,7.899683e-06,0.01400000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,512,3,1178,1178,1.6978,50.73444911,8.159201e-06,0.01416667,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,512,3,1178,1178,1.6978,50.31637143,8.983704e-06,0.01666667,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,512,3,1178,1178,1.6978,49.78986701,1.014159e-05,0.01666667,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,512,5,911,911,2.1954,47.75662145,1.619684e-05,0.01785714,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,512,5,911,911,2.1954,47.20753698,1.837972e-05,0.02000000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,512,5,911,911,2.1954,47.75662145,1.619684e-05,0.01785714,0,-1.00000000
ecg_119,ecg,SPAN,0.2500,512,5,911,911,2.1954,48.07169427,1.506340e-05,0.01666667,0,-1.00000000
ecg_119,ecg,SPAN,0.5000,512,5,911,911,2.1954,47.89530311,1.568781e-05,0.01750000,0,-1.00000000
ecg_119,ecg,SPAN,0.7500,512,5,911,911,2.1954,47.67428636,1.650684e-05,0.01750000,0,-1.00000000
ecg_119,ecg,SPAN,1.0000,512,5,911,911,2.1954,47.20753698,1.837972e-05,0.02000000,0,-1.00000000
ecg_119,ecg,SPAN,1.2500,512,5,911,911,2.1954,47.03955425,1.910456e-05,0.02000000,0,-1.00000000
ecg_119,ecg,SPAN,1.5000,512,5,911,911,2.1954,46.76703806,2.034177e-05,0.02375000,0,-1.00000000
ecg_119,ecg,SPAN,2.0000,512,5,911,911,2.1954,45.60508005,2.658181e-05,0.03250000,0,-1.00000000
ecg_119,ecg,REF_INTERP_ERROR,-1.0000,512,10,711,711,2.8129,44.86727195,3.150398e-05,0.02666667,0,-1.00000000
ecg_119,ecg,REF_VW_AREA,-1.0000,512,10,711,711,2.8129,45.19173574,2.923607e-05,0.02500000,0,-1.00000000
ecg_119,ecg,SPAN,0.0000,512,10,711,711,2.8129,44.86727195,3.150398e-05,0.02666667,0,-1.00000000
