signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,degenerate,snr_saturated,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_212,ecg,IMP_VW_AREA,512,6,4,38.4923,1.633342e-05,0.0094,0.9854,988,0,0,0.8889,0.8889,0.8889,1.7361,-1.0000
ecg_212,ecg,RDP_OFFLINE,512,6,4,40.9685,9.235382e-06,0.0000,0.9931,986,0,0,0.8889,0.8889,0.8889,1.7361,-1.0000
ecg_212,ecg,LTTB_OFFLINE,512,6,4,31.5904,8.003194e-05,0.0000,0.9768,986,0,0,0.8889,0.8889,0.8889,1.7361,-1.0000
ecg_215,ecg,DROP,64,2,0,29.9626,7.427812e-05,0.0005,0.9494,676,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,RANDOM_DROP,64,2,0,25.2679,2.189438e-04,0.0090,0.9242,693,0,0,0.9091,0.9091,0.9091,3.8889,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,2,0,30.4586,6.626250e-05,0.0006,0.9553,684,0,0,0.9091,0.9091,0.9091,3.8889,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,2,0,32.3463,4.290358e-05,0.0033,0.9141,697,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,2,0,31.6279,5.062187e-05,0.1536,0.9656,505,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,2,0,31.2694,5.497721e-05,0.0007,0.9573,701,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,2,0,31.4295,5.298811e-05,0.0177,0.9586,685,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,2,0,30.7642,6.175946e-05,0.0029,0.9280,691,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,2,0,31.0551,5.775818e-05,0.0024,0.9414,683,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,2,0,31.7822,4.885403e-05,0.0016,0.9459,691,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,2,0,43.0704,3.631458e-06,0.0027,0.9964,684,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,2,0,42.6874,3.966250e-06,0.0025,0.9966,697,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,2,0,42.4514,4.187812e-06,0.0024,0.9962,701,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,2,0,44.1074,2.860139e-06,0.0000,0.9973,684,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,2,0,34.0086,2.925903e-05,0.0000,0.9852,684,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,DROP,64,2,1,30.0263,7.319687e-05,0.0022,0.9495,697,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RANDOM_DROP,64,2,1,23.4038,3.363105e-04,0.0212,0.9336,693,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,2,1,30.3227,6.836840e-05,0.0026,0.9513,688,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,2,1,32.3213,4.315159e-05,0.0008,0.9153,695,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,2,1,31.3506,5.395937e-05,0.2061,0.9756,486,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,2,1,31.2652,5.503068e-05,0.0035,0.9571,694,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,2,1,31.5341,5.172721e-05,0.0016,0.9582,681,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,2,1,30.8112,6.109548e-05,0.0039,0.9314,674,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,2,1,31.1511,5.649612e-05,0.0234,0.9439,685,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,2,1,31.2853,5.477643e-05,0.0017,0.9430,696,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,2,1,43.1700,3.549167e-06,0.0086,0.9966,679,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,2,1,42.7587,3.901677e-06,0.0030,0.9966,696,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,2,1,42.6720,3.980347e-06,0.0008,0.9960,690,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,2,1,44.1864,2.808576e-06,0.0000,0.9975,679,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,2,1,34.0395,2.905174e-05,0.0000,0.9837,679,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,DROP,64,2,2,30.0271,7.318299e-05,0.0012,0.9541,700,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,RANDOM_DROP,64,2,2,23.1466,3.568282e-04,0.0080,0.9302,694,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,2,2,30.4657,6.615312e-05,0.0013,0.9541,699,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,2,2,32.4944,4.146537e-05,0.0012,0.9153,685,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,2,2,31.3938,5.342500e-05,0.2168,0.9607,494,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,2,2,31.1881,5.601567e-05,0.0007,0.9579,692,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,2,2,31.2758,5.489663e-05,0.0182,0.9586,679,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,2,2,30.2465,6.957766e-05,0.0022,0.9302,681,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,2,2,31.2919,5.469349e-05,0.0016,0.9447,698,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,2,2,31.6653,5.018740e-05,0.0019,0.9447,697,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,2,2,43.0331,3.662812e-06,0.0008,0.9964,686,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,2,2,42.6782,3.974722e-06,0.0022,0.9958,697,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,2,2,42.7156,3.940625e-06,0.0030,0.9964,685,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,2,2,44.0696,2.885139e-06,0.0000,0.9973,686,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,2,2,33.5052,3.285486e-05,0.0000,0.9816,686,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,DROP,64,2,3,30.2772,6.908750e-05,0.0004,0.9548,696,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,RANDOM_DROP,64,2,3,23.0763,3.626555e-04,0.0078,0.9269,694,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,2,3,30.3025,6.868750e-05,0.0427,0.9548,692,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,2,3,32.3872,4.250146e-05,0.0089,0.9163,691,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,2,3,32.7046,3.950625e-05,0.1148,0.9720,483,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,2,3,31.4469,5.277529e-05,0.0007,0.9580,688,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,2,3,31.3114,5.444873e-05,0.0083,0.9577,687,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,2,3,30.4634,6.618864e-05,0.0098,0.9291,678,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,2,3,31.1946,5.593215e-05,0.0041,0.9454,689,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,2,3,32.1896,4.447967e-05,0.0083,0.9484,686,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,2,3,43.3367,3.415486e-06,0.0087,0.9971,670,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,2,3,43.1643,3.553829e-06,0.0090,0.9973,672,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,2,3,42.8927,3.783160e-06,0.0022,0.9967,676,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,2,3,44.3993,2.674201e-06,0.0000,0.9976,670,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,2,3,33.9855,2.941562e-05,0.0000,0.9843,670,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,DROP,64,2,4,30.2374,6.972500e-05,0.0015,0.9450,675,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RANDOM_DROP,64,2,4,21.4110,5.321329e-04,0.0152,0.9253,686,0,0,0.9091,0.9091,0.9091,3.6111,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,2,4,30.4981,6.566250e-05,0.0073,0.9542,678,0,0,0.9091,0.9091,0.9091,3.8889,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,2,4,32.6412,4.008695e-05,0.0026,0.9179,676,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,2,4,31.8450,4.815312e-05,0.2158,0.9647,466,0,0,0.9091,0.9091,0.9091,2.2222,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,2,4,31.3841,5.354432e-05,0.0026,0.9570,698,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,2,4,31.3535,5.392294e-05,0.0087,0.9584,683,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,2,4,30.6689,6.312955e-05,0.0081,0.9302,678,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,2,4,31.1277,5.680102e-05,0.0083,0.9416,690,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,2,4,31.6817,4.999778e-05,0.0027,0.9466,694,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,2,4,43.1530,3.563056e-06,0.0077,0.9967,680,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,2,4,42.7606,3.900035e-06,0.0023,0.9964,691,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,2,4,42.8243,3.843194e-06,0.0078,0.9962,676,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,2,4,44.1671,2.821076e-06,0.0000,0.9975,680,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,2,4,33.8667,3.023090e-05,0.0000,0.9861,680,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,DROP,64,3,0,26.8856,1.508573e-04,0.0016,0.9278,1031,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RANDOM_DROP,64,3,0,14.2856,2.745116e-03,0.0101,0.8452,1039,0,0,0.9091,0.9091,0.9091,4.7222,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,3,0,26.2446,1.748500e-04,0.0021,0.9132,1034,0,0,0.9091,0.9091,0.9091,3.6111,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,3,0,26.1163,1.800910e-04,0.0079,0.8408,1030,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,3,0,29.6979,7.894687e-05,0.3672,0.9412,846,0,0,0.9091,0.9091,0.9091,3.8889,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,3,0,27.1833,1.408634e-04,0.0190,0.9043,1037,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,3,0,27.2271,1.394481e-04,0.0040,0.9030,1036,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,3,0,25.8054,1.934547e-04,0.0026,0.8784,1023,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,3,0,27.8539,1.207067e-04,0.0178,0.9009,1025,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,3,0,28.1961,1.115604e-04,0.0301,0.9067,1037,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,3,0,37.2463,1.388331e-05,0.0188,0.9859,1032,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,3,0,37.2559,1.385279e-05,0.0020,0.9870,1024,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,3,0,36.7153,1.568900e-05,0.0021,0.9830,1022,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,3,0,38.1657,1.123445e-05,0.0000,0.9872,1032,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,3,0,30.5977,6.417274e-05,0.0000,0.9714,1032,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,DROP,64,3,1,26.6558,1.590535e-04,0.0080,0.9184,1024,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,RANDOM_DROP,64,3,1,19.3774,8.499300e-04,0.0078,0.8837,1037,0,0,0.9091,0.9091,0.9091,4.1667,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,3,1,25.7769,1.947319e-04,0.0023,0.9206,1035,0,0,0.9091,0.9091,0.9091,3.6111,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,3,1,26.0620,1.823581e-04,0.0008,0.8419,1028,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,3,1,29.1755,8.903750e-05,0.2790,0.9360,853,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,3,1,27.3811,1.345899e-04,0.0217,0.9065,1024,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,3,1,27.3280,1.362474e-04,0.0016,0.9034,1034,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,3,1,26.0228,1.840109e-04,0.0037,0.8795,1033,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,3,1,27.7764,1.228797e-04,0.0503,0.8973,1021,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,3,1,27.9911,1.169542e-04,0.0223,0.8976,1034,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,3,1,37.1655,1.414421e-05,0.0008,0.9857,1038,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,3,1,37.1035,1.434748e-05,0.0091,0.9857,1031,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,3,1,36.2869,1.731542e-05,0.0022,0.9832,1037,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,3,1,38.0421,1.155875e-05,0.0000,0.9870,1038,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,3,1,30.4655,6.615660e-05,0.0000,0.9711,1038,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,DROP,64,3,2,26.1547,1.785066e-04,0.0008,0.9240,1028,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,RANDOM_DROP,64,3,2,16.7412,1.559571e-03,0.0076,0.8479,1022,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,3,2,26.7538,1.555059e-04,0.0007,0.9191,1032,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,3,2,26.0471,1.829855e-04,0.0007,0.8417,1030,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,3,2,29.4110,8.433750e-05,0.2800,0.9436,831,0,0,0.9091,0.9091,0.9091,2.2222,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,3,2,27.2149,1.398419e-04,0.0006,0.9038,1036,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,3,2,27.2868,1.375443e-04,0.0024,0.9058,1033,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,3,2,25.6278,2.015328e-04,0.0040,0.8736,1037,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,3,2,27.6974,1.251355e-04,0.0031,0.9058,1022,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,3,2,28.2014,1.114246e-04,0.0016,0.9023,1038,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,3,2,37.2030,1.402255e-05,0.0039,0.9866,1036,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,3,2,37.2790,1.377926e-05,0.0018,0.9861,1029,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,3,2,36.4624,1.662962e-05,0.0022,0.9843,1037,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,3,2,38.1010,1.140320e-05,0.0000,0.9872,1036,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,3,2,30.0645,7.255642e-05,0.0000,0.9689,1036,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,DROP,64,3,3,26.3638,1.701174e-04,0.0008,0.9150,1036,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,RANDOM_DROP,64,3,3,18.4937,1.041736e-03,0.0075,0.8687,1038,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,3,3,26.8362,1.525812e-04,0.0017,0.9213,1029,0,0,0.9091,0.9091,0.9091,4.1667,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,3,3,26.0647,1.822463e-04,0.0007,0.8399,1037,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,3,3,29.6938,7.902187e-05,0.2687,0.9459,838,0,0,0.9091,0.9091,0.9091,3.3333,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,3,3,27.2386,1.390792e-04,0.0031,0.9041,1037,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,3,3,27.3758,1.347535e-04,0.0026,0.9081,1026,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,3,3,25.9401,1.875493e-04,0.0020,0.8759,1026,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,3,3,27.6946,1.252160e-04,0.0022,0.8976,1033,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,3,3,28.1086,1.138322e-04,0.0081,0.9097,1029,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,3,3,37.3242,1.363651e-05,0.0148,0.9861,1032,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,3,3,37.1594,1.416388e-05,0.0418,0.9846,1037,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,3,3,36.5850,1.616678e-05,0.0017,0.9837,1028,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,3,3,38.1657,1.123445e-05,0.0000,0.9872,1032,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,3,3,30.5977,6.417274e-05,0.0000,0.9714,1032,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,DROP,64,3,4,26.5050,1.646750e-04,0.0004,0.9175,1034,0,0,0.9091,0.9091,0.9091,3.6111,-1.0000
ecg_215,ecg,RANDOM_DROP,64,3,4,19.9515,7.446853e-04,0.0081,0.8649,1033,0,0,0.9091,0.9091,0.9091,4.1667,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,3,4,27.1452,1.421021e-04,0.0076,0.9210,1027,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,3,4,25.7572,1.956147e-04,0.0008,0.8403,1037,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,3,4,29.7000,7.890937e-05,0.3215,0.9461,854,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,3,4,27.3128,1.367230e-04,0.0008,0.9056,1026,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,3,4,27.2696,1.380911e-04,0.0213,0.9047,1034,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,3,4,25.6085,2.024316e-04,0.0080,0.8728,1031,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,3,4,27.5787,1.286046e-04,0.0024,0.8987,1024,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,3,4,28.2849,1.093046e-04,0.0080,0.9088,1027,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,3,4,37.4183,1.334422e-05,0.0438,0.9857,1026,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,3,4,37.0448,1.454268e-05,0.0255,0.9866,1037,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_VW_AREA,64,3,4,36.3528,1.705477e-05,0.0196,0.9835,1033,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,RDP_OFFLINE,64,3,4,38.2484,1.102257e-05,0.0000,0.9875,1026,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,LTTB_OFFLINE,64,3,4,30.4440,6.648542e-05,0.0000,0.9756,1026,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,DROP,64,4,0,23.8338,3.046108e-04,0.0007,0.8886,1222,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,RANDOM_DROP,64,4,0,15.9440,1.873794e-03,0.0079,0.8412,1223,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,DROP_MIDDLE,64,4,0,24.1275,2.846934e-04,0.0006,0.8875,1230,0,0,0.9091,0.9091,0.9091,3.8889,-1.0000
ecg_215,ecg,DROP_LOW_VARIANCE,64,4,0,21.3365,5.413389e-04,0.0024,0.7936,1210,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,ADAPTIVE,64,4,0,28.8462,9.605139e-05,0.1631,0.9352,954,0,0,0.9091,0.9091,0.9091,2.7778,-1.0000
ecg_215,ecg,LEGACY_IMPORTANCE,64,4,0,24.3176,2.724996e-04,0.0011,0.8616,1229,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,IMP_FIRST_ORDER,64,4,0,24.5883,2.560339e-04,0.0035,0.8645,1227,0,0,0.9091,0.9091,0.9091,2.5000,-1.0000
ecg_215,ecg,IMP_WINDOWED_ENERGY,64,4,0,23.1149,3.594477e-04,0.0031,0.8461,1223,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_COMPOSITE,64,4,0,24.7858,2.446505e-04,0.0164,0.8620,1224,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_ADAPTIVE,64,4,0,25.6050,2.025949e-04,0.0032,0.8685,1228,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_ERROR,64,4,0,33.8588,3.028637e-05,0.0023,0.9754,1224,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
ecg_215,ecg,IMP_INTERP_COMPOSITE,64,4,0,33.6221,3.198270e-05,0.0177,0.9736,1228,0,0,0.9091,0.9091,0.9091,3.0556,-1.0000
